   1368   2051.33      0.00   1254.37      0.00    583.19      0.00     50.00      0.00   1955.00
   1369    891.57      0.00    416.37      0.00   1211.43      0.00    457.05      0.00   1918.23
   1370    527.91      0.00    394.39     33.30   1208.58      0.00    504.41      0.00   2260.45
   1371   3012.32      0.00   1465.12      0.00   1224.70      0.00     50.00      0.00   1957.08
   1372    748.41      0.00    304.92      8.18   1475.40      0.00   1016.10      0.00   1710.88
   1373    509.40      0.00    362.47     51.12   1281.32      0.00   1168.90      0.00   3060.15
   1374   2169.19      0.00   1696.15      0.00   1128.03      0.00     50.00      0.00   2065.89
   1375   1215.08      0.00    442.39      0.00   1441.00      0.00    684.04      0.00   1907.77
   1376    565.85      0.00    327.86      7.62   1312.07      0.00   1105.85      0.00   2402.03
   1377    638.07      0.00    250.04     17.53   1399.61      0.00   1720.29      0.00   2596.83
   1378    488.86      0.00    329.37     14.67   1191.46      0.00   1857.04      0.00   3960.92
   1379    477.96      0.00    331.86     24.53   1163.97      0.00   1992.36      0.00   4863.96
   1380   1183.37      0.00    835.78      0.00   1099.97      0.00    685.86      0.00   2809.08
   1381   1314.93      0.00    981.92      0.00    692.11      0.00     63.05      0.00   2656.14
   1382   3448.72      0.00   2426.98      0.00    824.64      0.00     50.00      0.00   2610.34
   1383    726.42      0.00    244.23     17.07   1510.69      0.00   1323.92      0.00   2223.85
   1384    540.39      0.00    285.88      0.17   1269.81      0.00   1682.58      0.00   3554.06
   1385    597.20      0.00    534.11      0.00   1186.59      0.00   1222.93      0.00   4622.52
   1386   2496.68      0.00   1947.69      0.00   1281.88      0.00     50.00      0.00   2309.72
   1387    949.84      0.00    178.85      0.00   1672.10      0.00    482.26      0.00   1852.98
   1388    738.28      0.00    266.99      0.00   1104.29      0.00     66.15      0.00   2775.33
   1389   1290.60      0.00    799.15      0.00    569.63      0.00     50.00      0.00   2905.89
   1390   3078.21      0.00    735.70      0.00   2039.83      0.00     50.00      0.00   1792.88
   1391   1079.82      0.00    132.95      0.00   1181.87      0.00     50.00      0.00   2511.13
   1392   1611.11      0.00    900.35      0.00    544.27      0.00     50.00      0.00   2765.85
   1393   2016.52      0.00   1201.19      0.00    210.52      0.00     50.00      0.00   3056.24
